,invivo_lfc,invitro_lfc,invivo_pval,invitro_pval,concordant,lfc_diff,lfc_mean
ENSRNOG00000001165,-1.5495150213424265,-1.0952320652339211,0.002282520359698648,0.007331218491607757,True,0.45428295610850533,-1.3223735432881738
ENSRNOG00000001166,4.423363365736606,2.9759385655531174,0.014618302476011027,0.018924617284373092,True,-1.4474248001834882,3.6996509656448615
ENSRNOG00000001167,3.243135505944864,3.977727357584395,0.01013261194329814,0.07176660327856402,True,0.7345918516395313,3.6104314317646296
ENSRNOG00000001168,-0.7411489518323687,-3.4799383090108904,0.025764293616451262,0.07206027781902509,True,-2.7387893571785216,-2.1105436304216294
ENSRNOG00000001169,-0.6544499225522381,-1.4498175137740805,0.025948698999652058,0.015522615362724802,True,-0.7953675912218424,-1.0521337181631594
ENSRNOG00000001170,-2.0685671949389297,-1.400807807627085,0.030076644090747368,0.007613875893037822,True,0.6677593873118448,-1.7346875012830072
ENSRNOG00000001171,-3.4346347438054803,-3.4754003724490046,0.004347599437135389,0.010451980321231196,True,-0.04076562864352429,-3.4550175581272424
ENSRNOG00000001172,-0.21038433553534325,-0.41429772329870673,0.17551096705848432,0.16815649211106637,True,-0.20391338776336349,-0.312341029417025
ENSRNOG00000001173,-1.7961335698392462,-1.3537501406790924,0.0015412863895925561,0.0018126311904618718,True,0.44238342916015383,-1.5749418552591692
ENSRNOG00000001174,-0.1527309569916176,-0.7944274649863923,0.2525981630100281,0.37390109253799486,True,-0.6416965079947747,-0.4735792109890049
ENSRNOG00000001175,-2.8803705282782595,-1.8909595868214106,0.007275676901692341,0.0013251269579627834,True,0.9894109414568488,-2.385665057549835
ENSRNOG00000001176,-1.3715540249584641,-0.27309999532605156,0.01881074709107904,0.1888557345780367,True,1.0984540296324126,-0.8223270101422578
ENSRNOG00000001177,0.2675287715450956,-0.06616020263188707,0.07303876828983594,1.0,False,-0.3336889741769826,0.10068428445660425
ENSRNOG00000001178,0.6591772760110873,-0.027613922979633054,0.020218697998438576,0.06398431460540985,False,-0.6867911989907204,0.31578167651572714
ENSRNOG00000001179,0.7514495257356262,0.33693251501366006,0.3594261976811073,0.2627962174026275,True,-0.4145170107219661,0.5441910203746432
ENSRNOG00000001180,-2.376880171482667,-1.6240866805860825,0.00033902783133077483,0.038233149730068736,True,0.7527934908965845,-2.000483426034375
ENSRNOG00000001181,1.5384343142440111,-0.7812002099152155,0.0338868098394621,0.10734353045106987,False,-2.319634524159227,0.3786170521643978
ENSRNOG00000001182,-1.4403810538833306,-0.49482750278132226,0.012551343412958512,0.015259928518058113,True,0.9455535511020083,-0.9676042783323264
ENSRNOG00000001183,1.1391442462931516,0.301066796560209,0.009769697620852176,0.10450282785650153,True,-0.8380774497329426,0.7201055214266803
ENSRNOG00000001184,-0.019149617912747666,1.3115900883709353,0.32238611106928106,0.013988931278970475,False,1.330739706283683,0.6462202352290938
ENSRNOG00000001185,-2.4774974983403064,-1.06409214944681,0.015693319041174714,0.016760674977426306,True,1.4134053488934963,-1.7707948238935582
ENSRNOG00000001186,-0.5691558682461383,0.8415437340232639,0.6320932071934785,0.4324160292499688,False,1.410699602269402,0.1361939328885628
ENSRNOG00000001187,0.6576547357147817,-0.6143487631146022,0.33198247231059314,0.034809519648088594,False,-1.2720034988293838,0.02165298630008977
ENSRNOG00000001188,1.1033376848542782,0.3603136524541114,0.02049781940542719,0.21898547169920068,True,-0.7430240324001668,0.7318256686541948
ENSRNOG00000001189,-0.2537782153999535,-1.4771505983022482,0.12849389782468892,0.020489190377175105,True,-1.2233723829022947,-0.8654644068511008
ENSRNOG00000001190,2.757202003081895,1.1344465927198963,0.03322331872143154,0.015812785284989743,True,-1.6227554103619988,1.9458242979008957
ENSRNOG00000001191,1.8135193877758062,2.5479038794215696,0.006901943765988408,0.09596069919776766,True,0.7343844916457634,2.180711633598688
ENSRNOG00000001192,-0.4619774095195551,1.2477204683453225,0.012329890851309316,0.043742820769063065,False,1.7096978778648775,0.39287152941288367
ENSRNOG00000001193,1.3502192618465,-0.28739086148906257,0.0015580587058498158,0.5239446591370083,False,-1.6376101233355627,0.5314142001787188
ENSRNOG00000001194,3.4808282733387363,1.885771674137193,0.028712626557194552,0.058363256677806806,True,-1.5950565992015433,2.683299973737965
ENSRNOG00000001195,3.528872281409449,2.3196276957332786,0.009532034765562367,0.026843453705499582,True,-1.2092445856761702,2.924249988571364
ENSRNOG00000001196,-2.2103997854804955,-0.8881859302264669,0.01498709271115463,0.13098326499464596,True,1.3222138552540286,-1.5492928578534813
ENSRNOG00000001197,-1.6677596000828712,-2.98187730476967,0.0028920436179765904,0.07587482690962721,True,-1.3141177046867987,-2.3248184524262703
ENSRNOG00000001198,2.6728538161209316,0.13439050935737318,0.007131100973001054,0.10345650528892318,True,-2.5384633067635587,1.4036221627391523
ENSRNOG00000001199,-1.904905891507747,-0.7812285551592456,0.04729432844214922,0.24316726226475754,True,1.1236773363485013,-1.3430672233334964
ENSRNOG00000001200,-2.380574039925022,-3.6652808445128358,0.01110264215085354,0.03408909270752349,True,-1.2847068045878136,-3.022927442218929
ENSRNOG00000001201,-0.8751494352582844,-1.0642388924214472,0.05670809989316599,0.006199855560335194,True,-0.18908945716316283,-0.9696941638398657
ENSRNOG00000001202,0.7564080770542544,0.6845538913836757,0.010512373086894842,0.026551190320692142,True,-0.07185418567057866,0.720480984218965
ENSRNOG00000001203,-0.18431407189997348,0.31111569953779117,0.0516977666327191,0.06532631298690576,False,0.4954297714377647,0.06340081381890884
ENSRNOG00000001204,-1.1710145167300658,-0.9450938716974684,0.014029035461103347,0.28901232475691657,True,0.22592064503259746,-1.0580541942137671
ENSRNOG00000001205,-1.2135824311041161,-1.2092806081507061,0.011554818153491872,0.06572944682709976,True,0.004301822953409973,-1.211431519627411
ENSRNOG00000001206,-1.2822067159428758,0.014898835861147819,0.009261535133319301,0.00217875904205942,False,1.2971055518040235,-0.6336539400408641
ENSRNOG00000001207,-1.5831173315860967,-0.7770535627945003,0.030705677341842173,0.1660355240834511,True,0.8060637687915964,-1.1800854471902986
ENSRNOG00000001208,4.106939179096911,2.113351188736867,0.009522325428111822,0.025121054780918833,True,-1.9935879903600444,3.110145183916889
ENSRNOG00000001209,0.5355199281339988,0.4037625926474695,0.028938427552531995,0.39667333644647057,True,-0.13175733548652935,0.46964126039073417
ENSRNOG00000001210,1.5961662979285294,1.4877205563804026,0.005393275802605175,0.01944331804785677,True,-0.1084457415481268,1.5419434271544659
ENSRNOG00000001211,-0.8803394426140627,1.2055182825463877,0.23342780803273194,0.11680311944498294,False,2.0858577251604506,0.1625894199661625
ENSRNOG00000001212,-0.33472201893488795,0.5980288788304344,0.010460433959849847,0.13648977510418772,False,0.9327508977653224,0.13165342994777324
ENSRNOG00000001213,-1.284397166466639,0.4018946255543263,0.03573924464462937,0.7687353907727019,False,1.6862917920209652,-0.4412512704561563
ENSRNOG00000001214,-4.773075002854563,-3.8868287680557145,0.009397307823531308,0.0018832506117210785,True,0.8862462347988487,-4.329951885455139
ENSRNOG00000001215,-2.480416698326159,-2.237075406429541,0.01964923866853577,0.017369036439443427,True,0.24334129189661802,-2.35874605237785
ENSRNOG00000001216,-3.2591136239647107,-2.463346256749643,0.07914096577368195,0.01492643037381012,True,0.7957673672150678,-2.861229940357177
ENSRNOG00000001217,-4.049610800312894,-2.90448662318284,0.014037417755980993,0.02229658129246249,True,1.1451241771300538,-3.477048711747867
ENSRNOG00000001218,-2.151646153736585,-2.521545590233913,0.008191604099269454,0.03147320146687476,True,-0.3698994364973278,-2.3365958719852493
ENSRNOG00000001219,2.3849202228869357,2.9509760594477754,0.0005782585423108948,0.005827578615268498,True,0.5660558365608397,2.6679481411673556
ENSRNOG00000001220,-0.07998510186783796,0.8731293503766019,0.08679833826991763,0.01193179994591763,False,0.9531144522444398,0.396572124254382
ENSRNOG00000001221,2.3230147721781136,1.2586882907145347,0.011032583690979396,0.004931308313192788,True,-1.0643264814635789,1.7908515314463243
ENSRNOG00000001222,0.7397686384215756,1.1768388555912177,0.062028645057778886,0.017888579921098935,True,0.4370702171696421,0.9583037470063966
ENSRNOG00000001223,1.4086058862872866,1.1918961238293848,0.015061747217380836,0.007089911350957269,True,-0.21670976245790174,1.3002510050583358
ENSRNOG00000001224,-1.6216145915482352,-0.3468785422748565,0.001098691588556139,0.3360150607269598,True,1.2747360492733786,-0.9842465669115459
ENSRNOG00000001225,0.9431117175468074,-0.7702065117700826,0.29181845525352323,0.06491855730271755,False,-1.71331822931689,0.08645260288836243
ENSRNOG00000001226,1.3116856213338226,0.7390020956496928,0.013333153383175905,0.19873352698973437,True,-0.5726835256841298,1.0253438584917576
ENSRNOG00000001227,-1.0379651260206473,-0.7667567399951253,0.00852069948642796,0.2926128812199627,True,0.271208386025522,-0.9023609330078863
ENSRNOG00000001228,1.0071726671090995,1.3397016182264214,0.007456913589242761,0.015436829475623708,True,0.33252895111732195,1.1734371426677606
ENSRNOG00000001229,1.0191379654346993,0.033154335254355516,0.01795773831542556,0.08250919202466367,True,-0.9859836301803437,0.5261461503445274
ENSRNOG00000001230,-0.9891947180341492,-3.297579668549738,0.15620399023084972,0.0009886277645606459,True,-2.308384950515589,-2.1433871932919435
ENSRNOG00000001231,-2.020983178087791,-2.5100532646667646,0.0012451632750502082,0.05020025522447556,True,-0.48907008657897366,-2.2655182213772775
ENSRNOG00000001232,-2.1314309974168903,-1.5134734632399383,0.01839813295041072,0.012815537096403009,True,0.6179575341769521,-1.8224522303284143
ENSRNOG00000001233,0.15570997545863122,0.1729612200903674,0.011286568935914733,0.12240856243427195,True,0.01725124463173619,0.1643355977744993
ENSRNOG00000001234,0.5886177638207667,2.168195608154355,0.07671702708806392,0.006022667039851501,True,1.5795778443335884,1.378406685987561
ENSRNOG00000001235,-1.4265464948242461,-0.35816785378948346,0.006354344892096506,0.2186871051916214,True,1.0683786410347627,-0.8923571743068648
ENSRNOG00000001236,0.04785361438697755,0.11814725097620855,0.10732748787052802,0.06396959806095438,True,0.070293636589231,0.08300043268159304
ENSRNOG00000001237,1.0269666650492737,0.6643264916129966,0.018080604254797336,0.21945939521224056,True,-0.3626401734362771,0.8456465783311351
ENSRNOG00000001238,1.1127432863975415,1.9160579860285059,0.013628914289480576,2.3206320866510392e-05,True,0.8033146996309644,1.5144006362130238
ENSRNOG00000001239,2.7933842162204794,1.2798852922646158,0.0014334490845669752,0.02214593015115405,True,-1.5134989239558636,2.036634754242548
ENSRNOG00000001240,2.2985654979564782,1.4157265614827765,0.02481197418290307,0.060971455610345636,True,-0.8828389364737017,1.8571460297196274
ENSRNOG00000001241,-1.8023245789617794,-2.3693017398392264,0.024439993386986988,0.016334796661637386,True,-0.566977160877447,-2.085813159400503
ENSRNOG00000001242,3.0304551771684407,3.5505608716046093,0.013393570607787519,0.03870612951045608,True,0.5201056944361686,3.290508024386525
ENSRNOG00000001243,-0.9557577082002866,-0.23779135772450055,0.036048584001593414,0.17054462494086015,True,0.717966350475786,-0.5967745329623936
ENSRNOG00000001244,1.8807710624179697,0.5360248616400762,0.0032122506926480507,0.09184163547421915,True,-1.3447462007778934,1.2083979620290228
ENSRNOG00000001245,0.12237592689195993,-0.0369621305476906,0.4181169209254517,0.16326310699053087,False,-0.15933805743965052,0.04270689817213467
ENSRNOG00000001246,-0.7418688812225417,0.0306624621352658,0.025694519333779527,0.20000138560533862,False,0.7725313433578075,-0.35560320954363794
ENSRNOG00000001247,-3.253854347594879,-2.475875814722907,0.013715707214088824,0.055337369601276255,True,0.7779785328719719,-2.864865081158893
ENSRNOG00000001248,-0.30881611838942674,-0.7711891133030411,0.4139268966351674,0.09583890783061173,True,-0.46237299491361433,-0.5400026158462339
ENSRNOG00000001249,-2.806889823550096,-2.595672450297614,0.005076513807332948,0.02564740913657963,True,0.21121737325248224,-2.701281136923855
ENSRNOG00000001250,1.7411386245169902,1.539884258874724,0.0025323748345360345,0.003818480250593298,True,-0.2012543656422663,1.640511441695857
ENSRNOG00000001251,2.7302267828506466,1.4805972191672203,0.005109944801452695,0.022862084877239414,True,-1.2496295636834263,2.1054120010089337
ENSRNOG00000001252,-1.4344397807340425,-1.4518646724000326,0.02661686023214288,0.11181413591672941,True,-0.01742489166599004,-1.4431522265670376
ENSRNOG00000001253,0.5435473365346881,-1.033252653964588,0.3152270076689836,0.025363746837038768,False,-1.5767999904992762,-0.24485265871495
ENSRNOG00000001254,-1.3057047396143557,-0.8063566175842338,0.007277574860438322,0.018028385538872496,True,0.4993481220301219,-1.0560306785992948
ENSRNOG00000001255,-1.1312725142462214,-0.9595499204189343,0.011496978441875444,0.04496899943885366,True,0.17172259382728716,-1.0454112173325778
ENSRNOG00000001256,1.3940904669576684,0.6102507514571516,0.03824780566976757,0.2006798456816631,True,-0.7838397155005168,1.0021706092074099
ENSRNOG00000001257,-0.06936887131814252,0.16153837886681746,0.035336275874170445,0.06548075818693994,False,0.23090725018496,0.04608475377433747
ENSRNOG00000001258,3.131366475475821,2.914731579196251,0.008554146181684532,0.006955513454411733,True,-0.21663489627956967,3.023049027336036
ENSRNOG00000001259,-0.8680184616652579,0.1463911916051165,0.18990306216571687,0.214809856832254,False,1.0144096532703744,-0.3608136350300707
ENSRNOG00000001260,1.7988053984540806,1.803552596893526,0.04569282742534365,0.03243962945806946,True,0.004747198439445377,1.8011789976738033
ENSRNOG00000001261,0.17534414332400758,-0.1334697751071822,0.38306154786566027,1.0,False,-0.30881391843118977,0.020937184108412693
ENSRNOG00000001262,1.4324004175396197,0.37868403118863736,0.01228609572057247,0.03155460562547512,True,-1.0537163863509824,0.9055422243641285
ENSRNOG00000001263,-0.8048837831939041,-1.643432395960414,0.06516785238920907,0.0199728150452975,True,-0.8385486127665099,-1.224158089577159
ENSRNOG00000001264,-0.08920590759284888,-0.6834743498681234,0.1808236582021902,0.03880803412174094,True,-0.5942684422752745,-0.3863401287304861
ENSRNOG00000001265,-0.20789798273808255,-0.12073802836849809,0.02221388760552617,0.17685588252609433,True,0.08715995436958446,-0.16431800555329032
ENSRNOG00000001266,-1.5049028067224168,-1.8489343363063506,0.07397170949014309,0.017107098555977432,True,-0.3440315295839338,-1.6769185715143837
ENSRNOG00000001267,1.191746762247155,0.9112477944013805,0.004612120903597448,0.07971202982200043,True,-0.28049896784577444,1.0514972783242678
ENSRNOG00000001268,1.1704482100410556,-0.21782472897953975,0.011966042197369204,0.2276830598941397,False,-1.3882729390205952,0.4763117405307579
ENSRNOG00000001269,1.06839845083002,-1.0175305368929597,0.0001654904986284522,0.03812641207920675,False,-2.08592898772298,0.025433956968530125
ENSRNOG00000001270,2.7665381770517605,2.741622387303232,0.008478012637338272,0.007452415866515355,True,-0.024915789748528372,2.7540802821774966
ENSRNOG00000001271,2.6088206422253464,1.2758627115790988,0.010630122518902526,0.007919669678040779,True,-1.3329579306462476,1.9423416769022226
ENSRNOG00000001272,-0.6749004417284437,-1.3378176362604273,0.0618730922260067,0.00615699526299216,True,-0.6629171945319836,-1.0063590389944355
ENSRNOG00000001273,0.6714941731815208,-0.6919234605988763,0.10542504137873934,0.08241561842501952,False,-1.3634176337803972,-0.01021464370867775
ENSRNOG00000001274,-1.1224812406647828,-0.31909947018513185,0.0019319877563290125,0.26902004964159887,True,0.803381770479651,-0.7207903554249573
ENSRNOG00000001275,0.042039569006199824,1.4722400039655816,0.12669542552688928,0.005132290442774254,True,1.4302004349593818,0.7571397864858908
ENSRNOG00000001276,-1.0795490084139565,-1.157320879777942,0.029669461750540888,0.0006004695926212899,True,-0.07777187136398545,-1.1184349440959491
ENSRNOG00000001277,2.916126556444892,1.756624514986816,0.004499921883841069,0.09588445921745527,True,-1.1595020414580761,2.336375535715854
ENSRNOG00000001278,0.6546566706173331,1.5703799679033124,0.37865329435282963,0.013691277239239267,True,0.9157232972859792,1.1125183192603227
ENSRNOG00000001279,-0.3924524305879598,-2.1678356423760405,0.060101025395584845,7.060483716598435e-05,True,-1.7753832117880808,-1.2801440364820003
ENSRNOG00000001280,2.1485134293414787,3.526201207010506,0.006489317885471352,0.053294490118042326,True,1.3776877776690273,2.837357318175992
ENSRNOG00000001281,-3.907107737631741,-0.09052794414689602,0.010917700996055194,0.02240915667255347,True,3.816579793484845,-1.9988178408893185
ENSRNOG00000001282,-3.6253846707575215,-5.306915982006202,0.009163404946290052,0.04826610318723246,True,-1.6815313112486803,-4.466150326381862
ENSRNOG00000001283,1.432509579395593,0.8717281236264085,0.012168794556306213,0.15039173989751892,True,-0.5607814557691846,1.1521188515110008
ENSRNOG00000001284,0.10884320661126251,-0.6808810029673832,0.2911080430327785,0.17583051593902724,False,-0.7897242095786456,-0.28601889817806037
ENSRNOG00000001285,0.45080334046936915,0.028535912069200475,0.2664457299078752,0.3459968763897662,True,-0.4222674284001687,0.2396696262692848
ENSRNOG00000001286,-2.387512985973388,-2.0628131535586234,0.004153432901240737,0.012331867818109922,True,0.3246998324147645,-2.2251630697660056
ENSRNOG00000001287,-0.04182067953065916,0.8239089913224781,0.08055905756467142,0.002867244029733155,False,0.8657296708531372,0.39104415589590946
ENSRNOG00000001288,3.606316938722416,2.3340971160148527,0.030806547940785065,0.01247862316282446,True,-1.2722198227075632,2.9702070273686343
ENSRNOG00000001289,1.4835593156325533,0.05236775972018193,0.0008726110363393919,0.053642885068837326,True,-1.4311915559123713,0.7679635376763676
ENSRNOG00000001290,0.3054717812570618,0.026926391894921603,0.027230988551574766,0.15560240745427628,True,-0.27854538936214024,0.1661990865759917
ENSRNOG00000001291,-0.7902970381888879,0.0031214628420864754,0.012001778766537503,0.24606353786260715,False,0.7934185010309743,-0.3935877876734007
ENSRNOG00000001292,-0.710231133364909,-1.7258645648416842,0.064401544381441,0.04679115560540947,True,-1.0156334314767752,-1.2180478491032964
ENSRNOG00000001293,-3.832556200560032,-4.334683589799301,0.006786730777544622,0.029990879705646727,True,-0.502127389239269,-4.083619895179666
ENSRNOG00000001294,0.46375275765808904,2.4077318160845866,0.000897950552003668,0.00927350216753386,True,1.9439790584264975,1.4357422868713379
ENSRNOG00000001295,1.5218695952673371,0.36032331108793125,0.016704804471861272,0.3560464522600689,True,-1.1615462841794058,0.9410964531776342
ENSRNOG00000001296,-2.8361147889071074,-2.072778692722332,0.03529226523802767,0.0662789518839171,True,0.7633360961847755,-2.4544467408147197
ENSRNOG00000001297,-1.190550406152269,-1.2272594523003941,0.008746638842162431,0.0015458009701585823,True,-0.0367090461481252,-1.2089049292263314
ENSRNOG00000001298,-2.0834363380201597,-0.8412446205674595,0.0024705312928647097,0.3797529182556901,True,1.2421917174527002,-1.4623404792938097
ENSRNOG00000001299,-1.7376321506557744,0.6798395567996693,0.03357732686835472,0.18199457969058772,False,2.4174717074554435,-0.5288962969280525
ENSRNOG00000001300,0.09626692827942039,0.6743920450457545,0.2772648951649256,0.11679526397481708,True,0.578125116766334,0.38532948666258743
ENSRNOG00000001301,-3.751923878979254,-4.145591642622883,0.011692904513095816,0.07286323226865657,True,-0.39366776364362943,-3.948757760801069
ENSRNOG00000001302,1.1056867890427151,-0.7014625818099102,0.0007870400406617114,0.031222040992091055,False,-1.8071493708526254,0.20211210361640247
ENSRNOG00000001303,1.356939125880628,0.5038055915055648,0.010808919583257318,0.1622714738024413,True,-0.8531335343750632,0.9303723586930964
ENSRNOG00000001304,-0.4519846584664425,-0.5889944272671108,0.08526125114213655,0.15375913410435293,True,-0.13700976880066834,-0.5204895428667766
ENSRNOG00000001305,-4.465275317972175,-4.84443604924501,0.017121003481475907,0.0025318865927238137,True,-0.3791607312728349,-4.654855683608592
ENSRNOG00000001306,-1.7935535268043012,-0.3593084320437624,0.036397161409147026,0.12520680658293118,True,1.4342450947605387,-1.0764309794240319
ENSRNOG00000001307,2.2192234813848537,0.3684353815661481,0.015683752282098427,0.05248000281595151,True,-1.8507880998187056,1.2938294314755008
ENSRNOG00000001308,-5.000389705311431,-1.83229835937973,0.030063643549567164,0.008030267647410777,True,3.1680913459317006,-3.4163440323455805
ENSRNOG00000001309,-0.6255421419483347,1.4862955705411391,0.31068386347371385,0.03660251528350969,False,2.111837712489474,0.43037671429640223
ENSRNOG00000001310,-2.1240014012410664,-1.7049871621077115,0.01813220875364586,0.020687764846120865,True,0.4190142391333549,-1.914494281674389
ENSRNOG00000001311,1.448226542852706,1.4457153215789342,0.013132722419332601,0.016215748698040024,True,-0.00251122127377168,1.44697093221582
ENSRNOG00000001312,-1.2152051138582305,-2.1198840606120086,7.813286897931033e-05,0.09904656885772965,True,-0.9046789467537781,-1.6675445872351196
ENSRNOG00000001313,0.7271172373241008,1.1492998641834586,0.09698215450600896,0.0036960925026621647,True,0.4221826268593578,0.9382085507537797
ENSRNOG00000001314,1.0178287545043676,0.16902150845688146,0.003497984219913199,0.010056023710937683,True,-0.8488072460474861,0.5934251314806245
ENSRNOG00000001315,3.305206511514036,1.1059433401617733,0.0061840937246295195,0.07266633749250512,True,-2.199263171352263,2.2055749258379045
ENSRNOG00000001316,-0.3652954986156664,-0.5522026767242867,0.0428669247881965,0.04012628644928201,True,-0.1869071781086203,-0.4587490876699766
ENSRNOG00000001317,0.6768798653207004,-0.028757100407554803,0.26445517717423345,0.1914779376616784,False,-0.7056369657282553,0.3240613824565728
ENSRNOG00000001318,-2.673099862429385,-2.1591252796059237,0.00013024029974765543,0.060061212118931756,True,0.5139745828234612,-2.4161125710176545
ENSRNOG00000001319,2.1427444139287393,2.45423009942872,0.01336707787443675,0.01604149675331745,True,0.31148568549998057,2.2984872566787296
ENSRNOG00000001320,-1.3689159265284565,-1.7554358023068697,0.00041493658510744847,0.011131179405988916,True,-0.3865198757784132,-1.562175864417663
ENSRNOG00000001321,-1.009357495357942,1.1354110529191692,0.03445015862051732,0.0073139540931037895,False,2.1447685482771113,0.06302677878061358
ENSRNOG00000001322,-0.04004603072857933,-1.4185439153620554,0.6587989674637156,0.0030845351340880456,True,-1.3784978846334761,-0.7292949730453173
ENSRNOG00000001323,-2.813191821611729,-0.21676865185845062,0.007281425876468739,0.04054799845412077,True,2.5964231697532787,-1.5149802367350897
ENSRNOG00000001324,0.4117860520720884,-0.7873216375930083,0.5154718796730694,0.14721177512911496,False,-1.1991076896650967,-0.18776779276045996
ENSRNOG00000001325,1.7414392912650194,1.1831148238967668,0.000280283954615194,0.019393214153913655,True,-0.5583244673682526,1.4622770575808932
ENSRNOG00000001326,0.5272808822951248,-0.15615491919123586,0.2227550045469673,0.08099581446107453,False,-0.6834358014863606,0.18556298155194448
ENSRNOG00000001327,-2.8600156155217054,-2.3057257236695072,0.01986283289322952,0.0104636512059925,True,0.5542898918521981,-2.5828706695956063
ENSRNOG00000001328,-0.22285672979338725,0.6898825219138229,0.373323146716185,0.008783042192019396,False,0.9127392517072102,0.23351289606021786
ENSRNOG00000001329,1.3356520253630833,2.4830615143371477,0.001346133390954171,0.038297734726731814,True,1.1474094889740645,1.9093567698501155
ENSRNOG00000001330,-3.380379778738634,-1.0486073093388473,0.0004909946085378756,0.0040504763873567265,True,2.3317724693997866,-2.2144935440387408
ENSRNOG00000001331,-1.9345788248718851,-1.7406127498718222,0.03246451463416387,0.07897922711118599,True,0.1939660750000629,-1.8375957873718538
ENSRNOG00000001332,1.577778487346736,1.2663573549205616,0.005095529861187885,0.0015574377137432486,True,-0.3114211324261744,1.4220679211336487
ENSRNOG00000001333,0.4861717815551158,-0.4905849558943015,0.4895987314020271,0.18143838655930877,False,-0.9767567374494173,-0.0022065871695928496
ENSRNOG00000001334,0.7415488478281569,-0.5368746116802828,0.3685737762368016,0.03865272208408471,False,-1.2784234595084398,0.10233711807393703
ENSRNOG00000001335,3.3470906537219607,1.0724056935158313,0.004383986980388282,0.0031644653158409363,True,-2.2746849602061294,2.209748173618896
ENSRNOG00000001336,0.8433950013111646,0.11405662855825621,0.19941092158558002,0.022677995731659968,True,-0.7293383727529084,0.47872581493471045
ENSRNOG00000001337,1.1841984187797228,1.0673408373359008,0.0026785374218620843,0.02681196238564866,True,-0.11685758144382197,1.1257696280578118
ENSRNOG00000001338,4.8793419489929875,1.3105466075761516,0.0032491843032255727,0.05342816227192115,True,-3.568795341416836,3.0949442782845695
ENSRNOG00000001339,-0.38484820456288327,-0.3103681668125646,0.5485736213273149,0.6039946706029411,True,0.07448003775031864,-0.34760818568772395
ENSRNOG00000001340,-1.4361889745132912,0.6152178781079629,0.02095659217983866,0.44161189746445456,False,2.051406852621254,-0.41048554820266414
ENSRNOG00000001341,0.7700335168448389,1.7016294139823218,0.3774595256492841,0.03145924827897957,True,0.9315958971374829,1.2358314654135802
ENSRNOG00000001342,0.7901838529000108,-0.07711826038099168,0.058992279292029534,0.7763517217815358,False,-0.8673021132810025,0.35653279625950957
ENSRNOG00000001343,-0.9480877055031748,-2.1114161944890846,0.11329721575276004,0.06056247675953069,True,-1.16332848898591,-1.5297519499961296
ENSRNOG00000001344,-1.8583146351987256,-0.7808321301470655,0.016813435893479712,0.33359882897451565,True,1.07748250505166,-1.3195733826728957
ENSRNOG00000001345,4.15771995976214,0.3939499099203805,0.01412366665833017,0.21947130706209833,True,-3.7637700498417597,2.27583493484126
ENSRNOG00000001346,0.5883182466984412,1.5657182294317513,0.2557294402312188,0.030380899865850387,True,0.9773999827333101,1.0770182380650963
ENSRNOG00000001347,-1.3181136865237362,-1.1205841376135433,0.00735507835236386,0.026505428789284545,True,0.19752954891019292,-1.2193489120686398
ENSRNOG00000001348,1.6486745441032775,3.0439640265965,0.037728802051220756,0.04808342969983782,True,1.3952894824932225,2.346319285349889
ENSRNOG00000001349,-0.1964612728104021,-1.9469074253663625,0.05707172567436765,0.0021976561336022648,True,-1.7504461525559605,-1.0716843490883823
ENSRNOG00000001350,-0.4551866033720963,0.6545266461751995,0.0754026414120758,0.022465509283171654,False,1.1097132495472959,0.0996700214015516
ENSRNOG00000001351,1.012091169446088,0.5826877165684314,0.03039482435551054,0.32225148288000977,True,-0.42940345287765647,0.7973894430072597
ENSRNOG00000001352,-2.325388082817042,-1.928866954361273,0.008644673119011514,0.03047995877235232,True,0.3965211284557688,-2.1271275185891576
ENSRNOG00000001353,0.6347289670509103,-1.0067199408781327,0.14375353828969958,0.010293378539911215,False,-1.641448907929043,-0.18599548691361117
ENSRNOG00000001354,3.443318653917154,2.9669919867109673,0.013356153882269213,0.03266124025294726,True,-0.47632666720618655,3.2051553203140606
ENSRNOG00000001355,0.8391197919551594,1.280545712545209,0.0447364864353898,0.01622706805368101,True,0.4414259205900497,1.0598327522501843
ENSRNOG00000001356,-0.6771817868102361,1.4139005770332236,0.01740050406569981,0.00168163094691816,False,2.0910823638434595,0.36835939511149374
ENSRNOG00000001357,-0.9127895047708356,0.4377559127594537,0.182405537799641,0.10041933590795184,False,1.3505454175302893,-0.23751679600569098
ENSRNOG00000001358,-0.7386119520211969,-1.1258462227779358,0.12092367742798044,0.0201035667652133,True,-0.3872342707567389,-0.9322290873995663
ENSRNOG00000001359,-0.4571328204860059,-1.3649060307288745,0.20881296977870017,0.028172018796797257,True,-0.9077732102428686,-0.9110194256074402
ENSRNOG00000001360,-0.6800517589648896,-1.8993512012946305,0.01259871034830432,0.059371710378961266,True,-1.219299442329741,-1.28970148012976
ENSRNOG00000001361,1.6493605939342202,2.6684507667967132,0.011019217699410435,0.00030667268315528285,True,1.019090172862493,2.158905680365467
ENSRNOG00000001362,-3.1197763857761696,-2.938530940819555,0.003410340642339595,0.025215147999019777,True,0.18124544495661477,-3.029153663297862
ENSRNOG00000001363,1.5516000907418412,2.609329424124325,0.009738235266731083,0.0018774657592072696,True,1.0577293333824835,2.080464757433083
ENSRNOG00000001364,-0.68343574525661,0.0865893361306751,0.05083330748821548,0.061205375115453146,False,0.7700250813872851,-0.29842320456296745
